ScanSourceItemNumber,ManufacturerItemNumber,Manufacturer,ItemStatus,PlantMaterialStatusValidfrom,ItemImage,ReboxItem,BStockItem,CatalogName,BusinessUnit,CategoryPath,ProductFamilyImage,ProductFamilyDescription,ProductFamilyHeadline,Description,ProductFamily
PAN-CFSVCUIDTAG,CF-SVCUIDTAG,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,UID TAG (Hardware Only) at National Service Center - This does not include installation of the tag,Panasonic Toughbook Service
PAN-CFSVCTGOLD5Y,CF-SVCTGOLD5Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"Silver Package, Hot Swap Management, Asset Management (Years 1, 2,3, 4 &   5)",Panasonic Toughbook Service
PAN-CFSVCTGOLD4Y,CF-SVCTGOLD4Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"Silver Package, Hot Swap Management, Asset Management (Years 1,2,3 &4)",Panasonic Toughbook Service
PAN-CFSVCTGOLD3Y,CF-SVCTGOLD3Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"Silver Package, Hot Swap Management, Asset Management (Years 1, 2 & 3)",Panasonic Toughbook Service
PAN-CFSVCTBRONZESD,CF-SVCTBRONZESD,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"Solid State Drive Swap, Initial Imaging and Shipping",Panasonic Toughbook Service
PAN-CFSVCRAMINSTL,CF-SVCRAMINSTL,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Memory or DVD Install at Service Ctr(if ordering both you must use this sku twice),Panasonic Toughbook Service
PAN-CFSVCPSY5,CF-SVCPSY5,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Warranty Upgrade/Enhancement//Panasonic Service,http://s7d5.scene7.com/is/image/ScanSource/icon-warranty2,"Enhance, upgrade and protect your investment",Protection for your investment,4th and 5th years Public Safety Service Bundle Add on (Year 4 &5 only) Must be purchased in conjunction with PS bundle base unit Includes Premier Protection Plus Customer Portal Disk Image Management HDD No,Panasonic Service
PAN-CF-SVCPSY4,CF-SVCPSY4,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Warranty Upgrade/Enhancement//Panasonic Service,http://s7d5.scene7.com/is/image/ScanSource/icon-warranty2,"Enhance, upgrade and protect your investment",Protection for your investment,4th year Public Safety Service Bundle Add on (Year 4 only) Must be purchased in conjunction with PS bundle base unit Includes Premier Protection Plus Customer Portal Disk Image Management HDD No Return,Panasonic Service
PAN-CFSVCPSTOR2,CF-SVCPSTOR2,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Configuration Center - Storage of units during deployment for 12 months (per unit),Panasonic Toughbook Service
PAN-CFSVCPROJMGT1,CF-SVCPROJMGT1,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Arbitrator Project ManagementPer Day - Does Not Include Tra,Panasonic Toughbook Service
PAN-CFSVCPROJMGMT,CF-SVCPROJMGMT,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Project / Logistics Management (per unit),Panasonic Toughbook Service
PAN-CFSVCPINT3VNS,CF-SVCPINT3VNS,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Configuration Center - Customer Specific - VNS ONLY Drive Image + Deployment - Multiple Location shipping/storage 90 days,Panasonic Toughbook Service
PAN-CFSVCPDKITTING,CF-SVCPDKITTING,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"TOUGHBOOK & TOUGHPAD KITTING SERVICE - ACCESSORY KITTING AT THE PANASONIC NATIONAL SERVICE CENTER (UP TO 4 PANASONIC ACCESSORIES SUCH AS POWER ADAPTERS, CARRYING CASE, LAN CABLE, OR SIMILAR ITEMS) SOLD IN CONJUNCTION WITH A DEPLOYMENT SERVICE THROUGH NATIONAL SERVICE CENTER. PER UNIT PRICE.",Panasonic Toughbook Service
PAN-CFSVCPDEP5Y,CF-SVCPDEP5Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"TOUGHBOOK & TOUGHPAD PREMIER DEPLOYMENT - UNIT UN-PACKAGING AND ASSEMBLY (BATTERY, STYLUS/TETHER, CASE, AND HOLDER). 48 HOUR BURN-IN, WINDOWS DISK IMAGE MANAGEMENT, WINDOWS IMAGE VALIDATION, WINDOWS DEVICE IMAGING, CUSTOM BIOS/CMOS SETTINGS, ASSET TAGGING, LOGO BADGE INSTALLATION (IF PURCHASED), CELLULAR SIM INSERTION, MULTI-LOCATION SHIPPING WITH CUSTOM SHIPPING LABELS, MULTIPLE SHIP DATES, PACKAGING INSERTS, DEPLOYMENT REPORTING, CUSTOMER PORTAL ACCESS, UP TO 5 MINUTES OF POST IMAGING CONFIGURATION, MULTIPLE IMAGES, SERVICE UPDATES/ENGINEERING CHANGES, CHARGE BATTERY, UP TO 59 DAYS STORAGE INSURED (ONE MONTH END) FOR YEARS 1,2,3,4 AND 5",Panasonic Toughbook Service
PAN-CFSVCPDEP3Y,CF-SVCPDEP3Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"Toughbook & Toughpad Premier Deployment - Unit un-packaging and assembly   (battery, stylus/tether, case, and holder). 48 hour burn-in, windows disk image management, windows image validation, windows device imaging,   custom BIOS/CMOS settings, asset tagging, logo badge installation (if purchased), Cellular Sim insertion, multi-location shipping with custom shipping labels, multiple ship dates, packaging inserts, deployment reporting, customer portal access, up to 5 minutes of post imaging configuration, multiple images, service updates/engineering changes, charge battery, up to 59 days storage insured (one month end) for Years 1,2,3",Panasonic Toughbook Service
PAN-CFSVCPDBRZ,CF-SVCPDBRZ,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"TOUGHBOOK & TOUGHPAD BRONZE DEPLOYMENT -UNIT UN-PACKAGING AND ASSEMBLY (BATTERY, STYLUS/TETHER, CASE, AND HOLDER). WINDOWS IMAGE VALIDATION, ONE TIME WINDOWS DEVICE IMAGING, CUSTOM BIOS/CMOS SETTINGS, ASSET TAGGING, LOGO BADGE INSTALLATION (IF PURCHASED), CELLULAR SIM INSERTION, SINGLE LOCATION SHIPPING, PACKAGING INSERTS, DEPLOYMENT REPORTING, SERVICE UPDATES/ENGINEERING CHANGES, CHARGE BATTERY, UP TO 59 DAYS STORAGE INSURED (ONE MONTH END)",Panasonic Toughbook Service
PAN-CFSVCPCTACT2,CF-SVCPCTACT2,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Configuration Center - Computrace ACTIVATION ONLY after integration,Panasonic Toughbook Service
PAN-CFSVCPCTACT1,CF-SVCPCTACT1,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,Configuration Center - Computrace ACTIVATION ONLY during integration,Panasonic Toughbook Service
PAN-CFSVCOSUSAPOSY5,CF-SVCOSUSAPOSY5,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,On-Site - USA / Europe / Asia - APOS (Year 5),Panasonic Toughbook Service
PAN-CFSVCOSUSAPOS2Y,CF-SVCOSUSAPOS2Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,On-Site - USA / Europe / Asia - APOS (Years 4 & 5),Panasonic Toughbook Service
PAN-CFSVCOSUSAPOS1Y,CF-SVCOSUSAPOS1Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,On-Site - USA / Europe / Asia - APOS (Year 4),Panasonic Toughbook Service
PAN-CFSVCOSNFWW5Y,CF-SVCOSNFWW5Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"On-Site / Prot. Plus - Other Regisons (Years 1,2, 3, 4 & 5) inclues 2 yr   XW",Panasonic Toughbook Service
PAN-CFSVCOSNFWW4Y,CF-SVCOSNFWW4Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"On-Site / Prot. Plus - Other Regions (Years 1,2,3 & 4) includes 1 yr XW",Panasonic Toughbook Service
PAN-CFSVCOSNFWW3Y,CF-SVCOSNFWW3Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"On-Site / Prot. Plus - Other Regions (Years 1,2 & 3)",Panasonic Toughbook Service
PAN-CFSVCOSNFUS5Y,CF-SVCOSNFUS5Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"On-Site / Prot. Plus - USA  / Europe / Asia (Years 1, 2, 3, 4 &5)",Panasonic Toughbook Service
PAN-CFSVCOSNFUS4Y,CF-SVCOSNFUS4Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"On-Site / Prot. Plus - USA  / Europe / Asia (Years 1, 2, 3 & 4)",Panasonic Toughbook Service
PAN-CFSVCOSNFUS3Y,CF-SVCOSNFUS3Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"On-Site / Prot. Plus - USA  / Europe / Asia (Years 1, 2 & 3)",Panasonic Toughbook Service
PAN-CFSVCMCLSPSB9Y36,CF-SVCMCLSPSB9Y3U6,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,MCL MOBILITY PLATFORM SUBSCRIPTION-MINIMUM TERMS 3 YEARS (100-999 DEVICES) MONTHLY CHARGE,Panasonic Toughbook Service
PAN-CFSVCMCLSPSB9Y33,CF-SVCMCLSPSB9Y3U3,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,MCL MOBILITY PLATFORM SUBSCRIPTION-MINIMUM TERMS 3 YEARS (10-99 DEVICES)  MONTHLY CHARGE,Panasonic Toughbook Service
PAN-CFSVCMCLSPSB9Y31,CF-SVCMCLSPSB9Y3U1,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,MCL MOBILITY PLATFORM DEVELOPER PRO SOLO-MINIMUM TERMS 3 YEARS- MONTHLY CHARGE,Panasonic Toughbook Service
PAN-CFSVCMCLSPSB23A6,CF-SVCMCLSPSB2Y3A6,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,MCL MOBILITY PLATFORM SUBSCRIPTION-MINIMUM TERMS 3 YEARS (ADDITIONAL 100-999 DEVICES) MONTHLY CHARGE,Panasonic Toughbook Service
PAN-CFSVCMCLSPSB23A3,CF-SVCMCLSPSB2Y3A3,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,MCL MOBILITY PLATFORM SUBSCRIPTION-MINIMUM TERMS 3 YEARS (ADDITIONAL 10-99 DEVICES) MONTHLY CHARGE,Panasonic Toughbook Service
PAN-CFSVCMCLSMRC2Y36,CF-SVCMCLSMRC2Y3A6,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,MCL REMOTE SCREEN SHARING / CONTROL - OPTIONAL ADD ON SERVICE-MINIMUM TERMS 3 YEARS (100-999 DEVICES) MONTHLY CHARGE,Panasonic Toughbook Service
PAN-CF-SVCMCLMTPSV01,CF-SVCMCLMTPSV2Y1,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"MCL-VOICE IS A SOFTWARE RUNNING ON THE MOBILE DEVICE WHICH EXECUTES THE MCL VOICE ENABLED APPLICATION. ANNUAL BILLING (FIX TERM OF 12 MONTHS, NO AUTO-RENEWAL OF THE SUBSCRIPTION) QTY 100-999",Panasonic Toughbook Service
PAN-CFSVCMAUMGVT5Y,CF-SVCMAUMGVT5Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"GOVT Specific - PRD-PBG-5YR Drive Armor Unmanaged Hardware solution (drive not included) per user, 24x7 Support incl. Years 1, 2, 3, 4 & 5",Panasonic Toughbook Service
PAN-CFSVCMAUMGVT4Y,CF-SVCMAUMGVT4Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"GOVT Specific - PRD-PBG-4YR Drive Armor Unmanaged Hardware solution (drive not included) per user, 24x7 Support incl. Years 1, 2, 3 & 4",Panasonic Toughbook Service
PAN-CFSVCMAUMGVT3Y,CF-SVCMAUMGVT3Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"GOVT Specific - PRD-PBG-3YR Drive Armor Unmanaged Hardware solution (drive not included) per user, 24x7 Support incl. Years 1, 2 & 3",Panasonic Toughbook Service
PAN-CFSVCMAUM5Y,CF-SVCMAUM5Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"GOVT Specific - PRD-PB-5YR DriveArmor for Momentus Drives (drive not incl), Unmanaged, 5x12 Support incl. Years 1, 2, 3, 4 &5",Panasonic Toughbook Service
PAN-CFSVCMAUM4Y,CF-SVCMAUM4Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"GOVT Specific - PRD-PB-4YR DriveArmor for Momentus Drives (drive not incl), Unmanaged, 5x12 Support incl. Years 1, 2, 3 & 4",Panasonic Toughbook Service
PAN-CFSVCMAUM3Y,CF-SVCMAUM3Y,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Services//Other Services//Panasonic Toughbook Service,http://s7d5.scene7.com/is/image/ScanSource/icon-services,Toughbook warranties offer state of the art protection,Entitlement services for protecting your investment,"GOVT Specific - PRD-PB-3YR DriveArmor for Momentus Drives (drive not incl), Unmanaged, 5x12 Support incl. Years 1, 2 & 3",Panasonic Toughbook Service
